geo_id,geography,date_start,date_end,platform_and_product,facet,level,variable,cluster_name,value,region,augmentation_ratio
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"read, evaluate and edit manuscripts or other materials submitted for publication and confer with authors regarding changes in content, style or organization, or publication.",0.5700712589073634,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"reformat documents, moving paragraphs or columns.",29.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"reformat documents, moving paragraphs or columns.",0.344418052256532,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"research, compile, analyze and organize information from maps, reports, investigations, and books for use in reports and special projects.",40.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"research, compile, analyze and organize information from maps, reports, investigations, and books for use in reports and special projects.",0.4750593824228029,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",54.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",0.6413301662707839,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",41.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"review class material with students by discussing text, working solutions to problems, or reviewing worksheets or other assignments.",0.4869358669833729,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"search electronic sources, such as databases or repositories, or manual sources for information.",70.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"search electronic sources, such as databases or repositories, or manual sources for information.",0.831353919239905,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"search standard reference materials, including online sources and the internet, to answer patrons' reference questions.",27.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"search standard reference materials, including online sources and the internet, to answer patrons' reference questions.",0.3206650831353919,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"select and edit documents for publication and display, applying knowledge of subject, literary expression, and presentation techniques.",58.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"select and edit documents for publication and display, applying knowledge of subject, literary expression, and presentation techniques.",0.6888361045130641,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"store, retrieve, and manipulate data for analysis of system capabilities and requirements.",20.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"store, retrieve, and manipulate data for analysis of system capabilities and requirements.",0.2375296912114014,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",28.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"test machines, components, materials, or products to determine characteristics such as performance, strength, or response to stress.",0.332541567695962,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"troubleshoot problems involving office equipment, such as computer hardware and software.",67.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"troubleshoot problems involving office equipment, such as computer hardware and software.",0.7957244655581949,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",18.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",0.2137767220902612,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write advertising copy for use by publication, broadcast, or internet media to promote the sale of goods and services.",26.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write advertising copy for use by publication, broadcast, or internet media to promote the sale of goods and services.",0.3087885985748219,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write narrative, dramatic, lyric, or other types of poetry for publication.",45.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write narrative, dramatic, lyric, or other types of poetry for publication.",0.5344418052256532,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",293.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",3.4798099762470307,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",58.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write original or adapted material for dramas, comedies, puppet shows, narration, or other performances.",0.6888361045130641,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write programs in the language of a machine's controller and store programs on media such as punch tapes, magnetic tapes, or disks.",17.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write programs in the language of a machine's controller and store programs on media such as punch tapes, magnetic tapes, or disks.",0.2019002375296912,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",37.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",0.4394299287410926,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write, design, or edit web page content, or direct others producing content.",31.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write, design, or edit web page content, or direct others producing content.",0.3681710213776722,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write, present, and publish reports that record site history, methodology, and artifact analysis results, along with recommendations for conserving and interpreting findings.",23.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write, present, and publish reports that record site history, methodology, and artifact analysis results, along with recommendations for conserving and interpreting findings.",0.2731591448931116,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",63.0,Southeast,1.176890534108937
VA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",0.7482185273159145,Southeast,1.176890534108937
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,directive,35.348837209302324,Northeast,1.4823529411764704
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,feedback loop,7.441860465116279,Northeast,1.4823529411764704
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,learning,24.418604651162788,Northeast,1.4823529411764704
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,task iteration,26.744186046511626,Northeast,1.4823529411764704
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,validation,4.186046511627907,Northeast,1.4823529411764704
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",15.0,Northeast,1.4823529411764704
VT,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",3.488372093023256,Northeast,1.4823529411764704
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,directive,34.31754126962824,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,feedback loop,8.79076634008858,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,learning,27.284928197557377,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,task iteration,22.507046034089385,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),collaboration,0,collaboration_pct,validation,4.697356059589317,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,advise clients on financial and legal matters such as investments and taxes.,16.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,advise clients on financial and legal matters such as investments and taxes.,0.2147362770097973,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze characteristics of animals to identify and classify them.,17.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze characteristics of animals to identify and classify them.,0.2281572943229096,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",21.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze organic or inorganic compounds to determine chemical or physical properties, composition, structure, relationships, or reactions, using chromatography, spectroscopy, or spectrophotometry techniques.",0.281841363575359,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",19.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"analyze organizational, occupational, and industrial data to facilitate organizational functions and provide technical information to business, industry, and government.",0.2549993289491343,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,58.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,analyze user needs and software requirements to determine feasibility of design within time and cost constraints.,0.7784190041605155,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions about products, prices, availability, or credit terms.",30.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions about products, prices, availability, or credit terms.",0.4026305193933699,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions about products, prices, availability, product uses, and credit terms.",26.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions about products, prices, availability, product uses, and credit terms.",0.3489464501409207,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"answer customers' questions, and provide information on procedures or policies.",48.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"answer customers' questions, and provide information on procedures or policies.",0.644208831029392,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,assess the usefulness of pre-developed application packages and adapt them to a user environment.,31.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,assess the usefulness of pre-developed application packages and adapt them to a user environment.,0.4160515367064823,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,assist students who need extra help with their coursework outside of class.,65.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,assist students who need extra help with their coursework outside of class.,0.8723661253523017,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",36.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",0.483156623272044,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",18.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compose letters in reply to correspondence concerning such items as requests for merchandise, damage claims, credit information requests, delinquent accounts, incorrect billing, or unsatisfactory service.",0.241578311636022,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"compute dimensions, areas, volumes, and weights.",18.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"compute dimensions, areas, volumes, and weights.",0.241578311636022,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",28.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.3757884847671453,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",30.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.4026305193933699,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct internet-based and library research.,25.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct internet-based and library research.,0.3355254328278083,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",39.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.523419675211381,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",18.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",0.241578311636022,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",28.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",0.3757884847671453,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,conduct research to gather information about survey topics.,27.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,conduct research to gather information about survey topics.,0.362367467454033,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"conduct searches to find needed information, using such sources as the internet.",36.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"conduct searches to find needed information, using such sources as the internet.",0.483156623272044,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,51.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,confer with clients regarding the nature of the information processing or computation needs a computer program is to address.,0.6844718829687291,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,16.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,0.2147362770097973,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,consult with multiple stakeholders to define requirements and implement online features.,26.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,consult with multiple stakeholders to define requirements and implement online features.,0.3489464501409207,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,110.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,1.4763119044423567,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",16.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"counsel individuals and groups on basic rules of good nutrition, healthy eating habits, and nutrition monitoring to improve their quality of life.",0.2147362770097973,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,counsel workers about job and career-related issues.,18.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,counsel workers about job and career-related issues.,0.241578311636022,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",76.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, build, or maintain web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1.0199973157965374,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",23.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcome and consequences of design.",0.3086833982015837,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"determine sources of web page or server problems, and take action to correct such problems.",25.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"determine sources of web page or server problems, and take action to correct such problems.",0.3355254328278083,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop application-specific software.,17.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop application-specific software.,0.2281572943229096,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",27.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop briefings, brochures, multimedia presentations, web pages, promotional products, technical illustrations, and computer artwork for use in products, technical manuals, literature, newsletters, and slide shows.",0.362367467454033,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",18.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop factors such as themes, plots, characterizations, psychological analyses, historical environments, action, and dialogue, to create material.",0.241578311636022,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop instructional materials to be used by educators and instructors.,26.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop instructional materials to be used by educators and instructors.,0.3489464501409207,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"develop instructional materials, such as lesson plans, handouts, or examinations.",20.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"develop instructional materials, such as lesson plans, handouts, or examinations.",0.2684203462622467,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop new software applications or customize existing applications to meet specific scientific project needs.,40.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop new software applications or customize existing applications to meet specific scientific project needs.,0.5368406925244934,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,develop or apply data mining and machine learning algorithms.,42.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,develop or apply data mining and machine learning algorithms.,0.563682727150718,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",178.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",2.3889410817339956,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,discuss the treatment of problems with clients.,23.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,discuss the treatment of problems with clients.,0.3086833982015837,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",72.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.966313246544088,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",53.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.7113139175949537,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",15.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",0.2013152596966849,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,guide clients in the development of skills or strategies for dealing with their problems.,46.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,guide clients in the development of skills or strategies for dealing with their problems.,0.6173667964031674,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,help programmers and systems analysts test and debug new programs.,24.0,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_pct,help programmers and systems analysts test and debug new programs.,0.322104415514696,West,1.5015479876160993
WA,state_us,2025-08-04,2025-08-11,Claude AI (Free and Pro),onet_task,0,onet_task_count,"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",109.0,West,1.5015479876160993
